doc_id,section,market,filer_name,cat,gold,auto,labels
S100WRL1,方針,スタンダード,株式会社ジェイテックコーポレーション,非財務指標,0,1,"サステナビリティ,売上高"
S100WRL1,方針,スタンダード,株式会社ジェイテックコーポレーション,株価関連指標,0,0,"サステナビリティ,売上高"
S100YJGG,報酬,スタンダード,株式会社ジェイ・イー・ティ,会計数字,0,0,
S100YJGG,報酬,スタンダード,株式会社ジェイ・イー・ティ,財務比率,0,0,
S100YJGG,報酬,スタンダード,株式会社ジェイ・イー・ティ,非財務指標,0,0,
S100YJGG,報酬,スタンダード,株式会社ジェイ・イー・ティ,株価関連指標,0,0,
S100YJGG,方針,スタンダード,株式会社ジェイ・イー・ティ,会計数字,1,1,"利益率,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100YJGG,方針,スタンダード,株式会社ジェイ・イー・ティ,財務比率,1,1,"利益率,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100YJGG,方針,スタンダード,株式会社ジェイ・イー・ティ,非財務指標,0,0,"利益率,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100YJGG,方針,スタンダード,株式会社ジェイ・イー・ティ,株価関連指標,0,0,"利益率,営業利益,営業利益率,売上高,当期純利益,経常利益"
S100YH8N,報酬,スタンダード,株式会社セキュアヴェイル,会計数字,0,0,
S100YH8N,報酬,スタンダード,株式会社セキュアヴェイル,財務比率,0,0,
S100YH8N,報酬,スタンダード,株式会社セキュアヴェイル,非財務指標,0,0,
S100YH8N,報酬,スタンダード,株式会社セキュアヴェイル,株価関連指標,0,0,
S100YH8N,方針,スタンダード,株式会社セキュアヴェイル,会計数字,1,1,"PBR,ROE,営業利益,営業利益率,売上高"
S100YH8N,方針,スタンダード,株式会社セキュアヴェイル,財務比率,1,1,"PBR,ROE,営業利益,営業利益率,売上高"
S100YH8N,方針,スタンダード,株式会社セキュアヴェイル,非財務指標,0,0,"PBR,ROE,営業利益,営業利益率,売上高"
S100YH8N,方針,スタンダード,株式会社セキュアヴェイル,株価関連指標,1,1,"PBR,ROE,営業利益,営業利益率,売上高"
S100X5OA,報酬,スタンダード,株式会社セラク,会計数字,0,0,
S100X5OA,報酬,スタンダード,株式会社セラク,財務比率,0,0,
S100X5OA,報酬,スタンダード,株式会社セラク,非財務指標,0,0,
S100X5OA,報酬,スタンダード,株式会社セラク,株価関連指標,0,0,
S100X5OA,方針,スタンダード,株式会社セラク,会計数字,0,0,
S100X5OA,方針,スタンダード,株式会社セラク,財務比率,0,0,
S100X5OA,方針,スタンダード,株式会社セラク,非財務指標,0,0,
S100X5OA,方針,スタンダード,株式会社セラク,株価関連指標,0,0,
S100XMV5,報酬,スタンダード,株式会社ティムコ,会計数字,0,0,
S100XMV5,報酬,スタンダード,株式会社ティムコ,財務比率,0,0,
S100XMV5,報酬,スタンダード,株式会社ティムコ,非財務指標,0,0,
S100XMV5,報酬,スタンダード,株式会社ティムコ,株価関連指標,0,0,
S100XMV5,方針,スタンダード,株式会社ティムコ,会計数字,0,0,"営業利益率,売上総利益率"
S100XMV5,方針,スタンダード,株式会社ティムコ,財務比率,1,1,"営業利益率,売上総利益率"
S100XMV5,方針,スタンダード,株式会社ティムコ,非財務指標,0,0,"営業利益率,売上総利益率"
S100XMV5,方針,スタンダード,株式会社ティムコ,株価関連指標,0,0,"営業利益率,売上総利益率"
S100XVTU,報酬,スタンダード,株式会社ハウテレビジョン,会計数字,0,0,
S100XVTU,報酬,スタンダード,株式会社ハウテレビジョン,財務比率,0,0,
S100XVTU,報酬,スタンダード,株式会社ハウテレビジョン,非財務指標,0,0,
S100XVTU,報酬,スタンダード,株式会社ハウテレビジョン,株価関連指標,0,0,
S100XVTU,方針,スタンダード,株式会社ハウテレビジョン,会計数字,1,1,"EBITDA,利益率,営業利益,売上高"
S100XVTU,方針,スタンダード,株式会社ハウテレビジョン,財務比率,0,1,"EBITDA,利益率,営業利益,売上高"
S100XVTU,方針,スタンダード,株式会社ハウテレビジョン,非財務指標,0,0,"EBITDA,利益率,営業利益,売上高"
S100XVTU,方針,スタンダード,株式会社ハウテレビジョン,株価関連指標,0,0,"EBITDA,利益率,営業利益,売上高"
S100YDJ0,報酬,スタンダード,株式会社ハチバン,会計数字,0,0,
S100YDJ0,報酬,スタンダード,株式会社ハチバン,財務比率,0,0,
S100YDJ0,報酬,スタンダード,株式会社ハチバン,非財務指標,0,0,
S100YDJ0,報酬,スタンダード,株式会社ハチバン,株価関連指標,0,0,
S100YDJ0,方針,スタンダード,株式会社ハチバン,会計数字,1,1,"営業収益,売上高,経常利益"
S100YDJ0,方針,スタンダード,株式会社ハチバン,財務比率,0,0,"営業収益,売上高,経常利益"
S100YDJ0,方針,スタンダード,株式会社ハチバン,非財務指標,0,0,"営業収益,売上高,経常利益"
S100YDJ0,方針,スタンダード,株式会社ハチバン,株価関連指標,0,0,"営業収益,売上高,経常利益"
S100YF3L,報酬,スタンダード,株式会社ハークスレイ,会計数字,0,0,
S100YF3L,報酬,スタンダード,株式会社ハークスレイ,財務比率,0,0,
S100YF3L,報酬,スタンダード,株式会社ハークスレイ,非財務指標,0,0,
S100YF3L,報酬,スタンダード,株式会社ハークスレイ,株価関連指標,0,0,
S100YF3L,方針,スタンダード,株式会社ハークスレイ,会計数字,1,1,"EBITDA,EPS,PBR,ROE,サステナビリティ,売上高,当期純利益"
S100YF3L,方針,スタンダード,株式会社ハークスレイ,財務比率,1,1,"EBITDA,EPS,PBR,ROE,サステナビリティ,売上高,当期純利益"
S100YF3L,方針,スタンダード,株式会社ハークスレイ,非財務指標,0,1,"EBITDA,EPS,PBR,ROE,サステナビリティ,売上高,当期純利益"
S100YF3L,方針,スタンダード,株式会社ハークスレイ,株価関連指標,1,1,"EBITDA,EPS,PBR,ROE,サステナビリティ,売上高,当期純利益"
S100WLNQ,報酬,スタンダード,株式会社パシフィックネット,会計数字,0,0,
S100WLNQ,報酬,スタンダード,株式会社パシフィックネット,財務比率,0,0,
S100WLNQ,報酬,スタンダード,株式会社パシフィックネット,非財務指標,0,0,
S100WLNQ,報酬,スタンダード,株式会社パシフィックネット,株価関連指標,0,0,
S100WLNQ,方針,スタンダード,株式会社パシフィックネット,会計数字,1,1,"EBITDA,ROE,エンゲージメント,営業利益,売上高,経常利益,脱炭素/温室効果ガス"
S100WLNQ,方針,スタンダード,株式会社パシフィックネット,財務比率,1,1,"EBITDA,ROE,エンゲージメント,営業利益,売上高,経常利益,脱炭素/温室効果ガス"
S100WLNQ,方針,スタンダード,株式会社パシフィックネット,非財務指標,0,1,"EBITDA,ROE,エンゲージメント,営業利益,売上高,経常利益,脱炭素/温室効果ガス"
S100WLNQ,方針,スタンダード,株式会社パシフィックネット,株価関連指標,0,0,"EBITDA,ROE,エンゲージメント,営業利益,売上高,経常利益,脱炭素/温室効果ガス"
S100XCO8,報酬,スタンダード,株式会社ピクセラ,会計数字,0,0,
S100XCO8,報酬,スタンダード,株式会社ピクセラ,財務比率,0,0,
S100XCO8,報酬,スタンダード,株式会社ピクセラ,非財務指標,0,0,
S100XCO8,報酬,スタンダード,株式会社ピクセラ,株価関連指標,0,0,
S100XCO8,方針,スタンダード,株式会社ピクセラ,会計数字,0,0,"SDGs,エンゲージメント,利益率"
S100XCO8,方針,スタンダード,株式会社ピクセラ,財務比率,0,1,"SDGs,エンゲージメント,利益率"
S100XCO8,方針,スタンダード,株式会社ピクセラ,非財務指標,0,1,"SDGs,エンゲージメント,利益率"
S100XCO8,方針,スタンダード,株式会社ピクセラ,株価関連指標,0,0,"SDGs,エンゲージメント,利益率"
S100YK86,報酬,スタンダード,株式会社ファブリカホールディングス,会計数字,0,0,
S100YK86,報酬,スタンダード,株式会社ファブリカホールディングス,財務比率,0,0,
S100YK86,報酬,スタンダード,株式会社ファブリカホールディングス,非財務指標,0,0,
S100YK86,報酬,スタンダード,株式会社ファブリカホールディングス,株価関連指標,0,0,
S100YK86,方針,スタンダード,株式会社ファブリカホールディングス,会計数字,1,1,"EBITDA,ESG,売上高"
S100YK86,方針,スタンダード,株式会社ファブリカホールディングス,財務比率,0,0,"EBITDA,ESG,売上高"
S100YK86,方針,スタンダード,株式会社ファブリカホールディングス,非財務指標,0,1,"EBITDA,ESG,売上高"
S100YK86,方針,スタンダード,株式会社ファブリカホールディングス,株価関連指標,0,0,"EBITDA,ESG,売上高"
S100YFZB,報酬,スタンダード,株式会社プラコー,会計数字,0,0,
S100YFZB,報酬,スタンダード,株式会社プラコー,財務比率,0,0,
S100YFZB,報酬,スタンダード,株式会社プラコー,非財務指標,0,0,
S100YFZB,報酬,スタンダード,株式会社プラコー,株価関連指標,0,0,
S100YFZB,方針,スタンダード,株式会社プラコー,会計数字,1,1,売上高
S100YFZB,方針,スタンダード,株式会社プラコー,財務比率,0,0,売上高
S100YFZB,方針,スタンダード,株式会社プラコー,非財務指標,0,0,売上高
S100YFZB,方針,スタンダード,株式会社プラコー,株価関連指標,0,0,売上高
S100WW9E,報酬,スタンダード,株式会社プラネット,会計数字,0,0,
S100WW9E,報酬,スタンダード,株式会社プラネット,財務比率,0,0,
S100WW9E,報酬,スタンダード,株式会社プラネット,非財務指標,0,0,
S100WW9E,報酬,スタンダード,株式会社プラネット,株価関連指標,0,0,
S100WW9E,方針,スタンダード,株式会社プラネット,会計数字,1,1,"営業利益,営業利益率,売上高,経常利益率"
S100WW9E,方針,スタンダード,株式会社プラネット,財務比率,1,1,"営業利益,営業利益率,売上高,経常利益率"
S100WW9E,方針,スタンダード,株式会社プラネット,非財務指標,0,0,"営業利益,営業利益率,売上高,経常利益率"
S100WW9E,方針,スタンダード,株式会社プラネット,株価関連指標,0,0,"営業利益,営業利益率,売上高,経常利益率"
S100YHK4,報酬,スタンダード,株式会社マツオカコーポレーション,会計数字,0,0,
S100YHK4,報酬,スタンダード,株式会社マツオカコーポレーション,財務比率,0,0,
S100YHK4,報酬,スタンダード,株式会社マツオカコーポレーション,非財務指標,0,0,
S100YHK4,報酬,スタンダード,株式会社マツオカコーポレーション,株価関連指標,0,0,
S100YHK4,方針,スタンダード,株式会社マツオカコーポレーション,会計数字,1,1,"ROE,売上高,当期純利益,経常利益"
S100YHK4,方針,スタンダード,株式会社マツオカコーポレーション,財務比率,1,1,"ROE,売上高,当期純利益,経常利益"
S100YHK4,方針,スタンダード,株式会社マツオカコーポレーション,非財務指標,0,0,"ROE,売上高,当期純利益,経常利益"
S100YHK4,方針,スタンダード,株式会社マツオカコーポレーション,株価関連指標,0,0,"ROE,売上高,当期純利益,経常利益"
S100XCRL,報酬,スタンダード,株式会社ライオン事務器,会計数字,0,0,
S100XCRL,報酬,スタンダード,株式会社ライオン事務器,財務比率,0,0,
S100XCRL,報酬,スタンダード,株式会社ライオン事務器,非財務指標,0,0,
S100XCRL,報酬,スタンダード,株式会社ライオン事務器,株価関連指標,0,0,
S100XCRL,方針,スタンダード,株式会社ライオン事務器,会計数字,0,0,"SDGs,サステナビリティ"
S100XCRL,方針,スタンダード,株式会社ライオン事務器,財務比率,0,0,"SDGs,サステナビリティ"
S100XCRL,方針,スタンダード,株式会社ライオン事務器,非財務指標,0,1,"SDGs,サステナビリティ"
S100XCRL,方針,スタンダード,株式会社ライオン事務器,株価関連指標,0,0,"SDGs,サステナビリティ"
S100YHAZ,報酬,スタンダード,株式会社ライドオンエクスプレスホールディングス,会計数字,0,0,
S100YHAZ,報酬,スタンダード,株式会社ライドオンエクスプレスホールディングス,財務比率,0,0,
S100YHAZ,報酬,スタンダード,株式会社ライドオンエクスプレスホールディングス,非財務指標,0,0,
S100YHAZ,報酬,スタンダード,株式会社ライドオンエクスプレスホールディングス,株価関連指標,0,0,
